1.9191	-0.6568	-0.0212
1.9191	-0.3841	-0.0175
1.9191	-0.1999	-0.0105
1.9191	0.0	0.0
2.1163	-1.9764	-4.0E-4
2.1163	-1.8447	-7.0E-4
2.1163	-1.7458	-0.001
2.1163	-1.4458	-0.003
2.1163	-1.144	-0.0053
2.1163	-1.0446	-0.0071
2.1163	-0.8098	-0.0078
2.1163	-0.6568	-0.0085
2.1163	-0.3841	-0.0067
2.1163	-0.1999	-0.0045
2.1163	0.0	0.0
