-0.6339	1.0199	0.4373
-0.6339	1.5012	0.1378
-0.6339	1.8143	0.0526
-0.4071	-1.9764	-0.0328
-0.4071	-1.7458	-0.0814
-0.4071	-1.144	-0.4361
-0.4071	-0.8098	-0.67
-0.4071	-0.3841	-0.5991
-0.4071	0.0	0.0
-0.4071	0.3689	0.5853
-0.4071	0.8794	0.5691
-0.4071	1.2694	0.3412
-0.4071	1.7047	0.0902
-0.4071	1.9573	0.0334
-0.1989	-1.8447	-0.0661
-0.1989	-1.4458	-0.2584
-0.1989	-1.0446	-0.5265
-0.1989	-0.6568	-0.8009
-0.1989	-0.1999	-0.3744
-0.1989	0.183	0.3417
-0.1989	0.549	0.7667
-0.1989	1.0199	0.6151
-0.1989	1.5012	0.2101
-0.1989	1.8143	0.0717
0.0	-1.9764	-0.0364
0.0	-1.7458	-0.0964
0.0	-1.144	-0.479
0.0	-0.8098	-0.6915
0.0	-0.3841	-0.6944
0.0	0.0	0.0
0.0	0.3689	0.6299
0.0	0.8794	0.6531
0.0	1.2694	0.354
0.0	1.7047	0.0977
0.0	1.9573	0.0396
0.1872	-1.8447	-0.0619
0.1872	-1.4458	-0.2227
0.1872	-1.0446	-0.5073
0.1872	-0.6568	-0.7959
0.1872	-0.1999	-0.3533
0.1872	0.183	0.3638
0.1872	0.549	0.6737
0.1872	1.0199	0.5244
0.1872	1.5012	0.214
0.1872	1.8143	0.0715
0.4345	-1.9764	-0.0302
0.4345	-1.7458	-0.0726
0.4345	-1.144	-0.3839
0.4345	-0.8098	-0.6717
0.4345	-0.3841	-0.5763
0.4345	0.0	0.0
0.4345	0.3689	0.5558
0.4345	0.8794	0.6211
0.4345	1.2694	0.2877
0.4345	1.7047	0.0969
0.4345	1.9573	0.0334
0.6109	-1.8447	-0.0483
0.6109	-1.4458	-0.1848
0.6109	-1.0446	-0.375
0.6109	-0.6568	-0.5616
0.6109	-0.1999	-0.2705
0.6109	0.183	0.2593
0.6109	0.549	0.55
0.6109	1.0199	0.3832
0.6109	1.5012	0.1555
0.6109	1.8143	0.0491
0.801	-1.9764	-0.0178
0.801	-1.7458	-0.0467
0.801	-1.144	-0.2772
0.801	-0.8098	-0.405
0.801	-0.3841	-0.3194
0.801	0.0	0.0
0.801	0.3689	0.3284
0.801	0.8794	0.3579
0.801	1.2694	0.2184
0.801	1.7047	0.0593
0.801	1.9573	0.0232
0.9437	-1.8447	-0.0288
0.9437	-1.4458	-0.1009
0.9437	-1.0446	-0.2527
0.9437	-0.6568	-0.2966
0.9437	-0.1999	-0.1452
0.9437	0.183	0.1501
0.9437	0.549	0.335
0.9437	1.0199	0.2628
0.9437	1.5012	0.0808
0.9437	1.8143	0.0269
1.3085	-1.9764	-0.0062
1.3085	-1.7458	-0.0172
1.3085	-1.144	-0.0927
1.3085	-0.8098	-0.1396
1.3085	-0.3841	-0.1096
1.3085	0.0	0.0
1.3085	0.3689	0.1216
1.3085	0.8794	0.1308
1.3085	1.2694	0.0698
1.3085	1.7047	0.0212
1.3085	1.9573	0.0079
1.3614	-1.8447	-0.0106
1.3614	-1.4458	-0.0354
1.3614	-1.0446	-0.0823
1.3614	-0.6568	-0.1147
1.3614	-0.1999	-0.0583
1.3614	0.183	0.0537
1.3614	0.549	0.1276
1.3614	1.0199	0.0909
1.3614	1.5012	0.0334
1.3614	1.8143	0.0106
1.5867	-1.9764	-0.003
1.5867	-1.7458	-0.0074
1.5867	-1.144	-0.0434
1.5867	-0.8098	-0.0614
1.5867	-0.3841	-0.0502
1.5867	0.0	0.0
1.5867	0.3689	0.05
1.5867	0.8794	0.0625
1.5867	1.2694	0.0289
1.5867	1.7047	0.0084
1.5867	1.9573	0.0035
1.9191	-1.8447	-0.0015
1.9191	-1.4458	-0.0063
1.9191	-1.0446	-0.0132
1.9191	-0.6568	-0.0212
1.9191	-0.1999	-0.0105
1.9191	0.183	0.0093
1.9191	0.549	0.0199
1.9191	1.0199	0.0161
1.9191	1.5012	0.005
1.9191	1.8143	0.0017
2.1163	-1.9764	-4.0E-4
2.1163	-1.7458	-0.001
2.1163	-1.144	-0.0053
2.1163	-0.8098	-0.0078
2.1163	-0.3841	-0.0067
2.1163	0.0	0.0
2.1163	0.3689	0.0077
2.1163	0.8794	0.0089
2.1163	1.2694	0.0042
2.1163	1.7047	0.0013
2.1163	1.9573	5.0E-4
